OrderID,CustomerID,ProductID,OrderDate,Quantity,TotalAmount
ORD02603,CUST00235,PROD01890,12-10-2023,1,63.4
ORD01732,CUST00568,PROD01992,12/09/2021,10,790.51
ORD02083,CUST01510,PROD01309,13/07/2021,8,745.75
ORD02355,CUST01018,PROD01018,08/11/2023,3,136.73
ORD02744,CUST00658,PROD00652,13/04/2023,5,95.39
ORD02794,CUST00204,PROD00519,2023-09-27,8,281.61
ORD01343,CUST00218,PROD01799,28/04/2022,3,267.98
ORD00273,CUST01040,PROD01941,10/03/2022,10,740.63
ORD00071,CUST01173,PROD00102,2022-07-28,5,242.29
ORD02276,CUST00249,PROD00850,01/08/2019,9,850.56
ORD01087,CUST01194,PROD01322,12-23-2019,6,249.93
ORD00394,CUST01319,PROD01030,08/11/2024,5,484.49
ORD00583,CUST00860,PROD00030,12-01-2023,1,15.53
ORD02080,CUST01500,PROD01905,04/07/2019,8,411.15
ORD02961,CUST02117,PROD01823,2020-02-26,7,330.31
ORD00500,CUST02409,PROD01414,,3,132.29
ORD02098,CUST00586,PROD00411,03/04/2024,7,621.78
ORD02291,CUST01420,PROD00450,2021-01-16,10,714.49
ORD00521,CUST00068,PROD01659,2021-01-20,-1,inconsistent
ORD02823,CUST02379,PROD01270,25/08/2024,5,441.43
ORD01567,CUST02185,PROD01612,2020-03-24,5,194.07
ORD01259,CUST00149,PROD00208,24/02/2023,1,83.3
ORD01714,CUST00652,PROD00229,2022-03-20,5,101.06
ORD02091,CUST00433,PROD01347,10-06-2024,2,163.72
ORD00205,CUST00672,PROD01456,07-23-2023,8,315.74
ORD00733,CUST00839,PROD01889,2024-04-28,8,342.78
ORD01867,CUST00422,PROD00084,,5,97.38
ORD00526,CUST02087,PROD01106,03-17-2020,2,44.73
ORD01467,CUST00402,PROD01319,2024-05-12,3,299.1
ORD00898,CUST01389,PROD00109,2024-07-13,5,439.3
ORD00377,CUST01393,PROD01970,15/03/2020,1,78.32
ORD02428,CUST01062,PROD00262,2024-10-06,4,81.45
ORD02764,CUST01715,PROD01378,12/09/2022,-1,inconsistent
ORD02870,CUST02055,PROD00485,05-11-2019,1,83.11
ORD00386,CUST01980,PROD00067,2022-10-30,2,132.63
ORD00198,CUST00544,PROD00030,,8,717.18
ORD01050,CUST01019,PROD00902,02-14-2020,5,215.78
ORD00590,CUST01831,PROD00129,01/08/2021,9,388.61
ORD00519,CUST02330,PROD00476,2024-04-28,4,279.4
ORD02087,CUST02153,PROD01858,31/10/2022,7,643.51
ORD02107,CUST01002,PROD01971,12-25-2020,6,297.3
ORD00429,CUST01278,PROD00870,2019-11-23,4,125.03
ORD01083,CUST00336,PROD01431,10/12/2022,4,221.05
ORD00207,CUST01703,PROD01144,01-31-2020,2,38.9
ORD00491,CUST01277,PROD00871,2019-05-24,4,129.76
ORD01425,CUST00902,PROD00147,2019-07-21,6,373.7
ORD02998,CUST01562,PROD00733,15/05/2022,9,636.44
ORD00792,CUST02341,PROD01644,05-09-2023,7,145.3
ORD02618,CUST01989,PROD00268,2021-07-17,6,349.55
ORD01186,CUST00034,PROD01469,2024-06-07,10,852.88
ORD01185,CUST02148,PROD00448,11-07-2024,7,72.5
ORD02344,CUST00428,PROD00943,2023-10-06,3,143.26
ORD01432,CUST02298,PROD01956,08-11-2020,4,224.06
ORD02739,CUST01634,PROD00566,2019-10-17,10,877.49
ORD00083,CUST00336,PROD00867,05-18-2020,9,295.99
ORD02441,CUST02283,PROD01237,08-01-2023,5,145.79
ORD02641,INVALID,PROD01147,21/05/2024,5,419.36
ORD00020,CUST02043,PROD00643,11-23-2024,3,234.5
ORD02643,CUST02055,PROD01757,11-02-2024,7,138.35
ORD02821,CUST00438,PROD01855,03-26-2023,6,566.9
ORD01405,CUST02293,PROD01837,20/01/2020,5,462.75
ORD02058,CUST00746,PROD01379,2021-09-06,6,274.46
ORD02775,CUST02439,PROD01476,2024-11-12,3,211.87
ORD02057,CUST02275,PROD00545,04/11/2020,3,182.19
ORD00973,CUST00173,PROD01476,03/06/2020,-1,inconsistent
ORD02874,CUST00563,PROD00425,06-14-2022,1,89.61
ORD00883,CUST02121,PROD01925,2023-12-31,4,299.65
ORD01098,CUST01392,PROD01771,25/12/2023,7,608.43
ORD00156,CUST00150,PROD00925,24/06/2023,8,334.32
ORD02348,CUST00495,PROD01393,10-24-2023,3,272.56
ORD00886,CUST00949,PROD00545,2024-02-23,9,753.21
ORD02477,CUST01849,PROD01476,07-04-2021,-1,inconsistent
ORD02979,CUST01561,PROD00077,11/12/2022,7,249.58
ORD02554,CUST02015,PROD01047,2019-08-15,1,93.13
ORD01596,CUST01555,PROD00181,2021-06-19,10,333.47
ORD02851,CUST01580,PROD01335,10/09/2021,7,157.47
ORD01945,CUST01342,PROD00565,04/12/2019,4,151.99
ORD02339,CUST00365,PROD00886,02/08/2021,2,194.36
ORD02730,CUST00091,PROD01696,02-03-2019,9,843.74
ORD00458,CUST00562,PROD01606,09-24-2023,3,226.54
ORD02016,CUST01390,PROD01468,03-18-2024,5,305.74
ORD00078,CUST01339,PROD01679,04/07/2020,2,99.45
ORD01801,CUST02179,PROD01356,2020-07-19,10,719.27
ORD01056,CUST00262,PROD00089,14/06/2022,2,34.89
ORD00906,CUST00557,PROD01497,29/05/2022,7,112.84
ORD02144,CUST01857,PROD01472,14/08/2020,-1,inconsistent
ORD02282,CUST00967,PROD01814,08/07/2023,3,89.68
ORD02778,CUST00344,PROD00433,14/09/2024,4,124.61
ORD00380,CUST00424,PROD00085,16/05/2024,2,105.26
ORD00947,CUST00105,PROD00449,01-03-2022,2,90.26
ORD02148,CUST00418,PROD00956,04-30-2023,9,364.19
ORD02768,CUST00383,PROD00556,11-12-2024,8,789.5
ORD00715,CUST01376,PROD00177,,4,309.4
ORD02037,CUST01525,PROD00240,11/10/2019,10,225.74
ORD00686,CUST00080,PROD01520,12-09-2022,4,104.66
ORD02644,CUST00155,PROD01516,08/05/2024,10,200.83
ORD01293,CUST00630,PROD01271,2023-04-20,8,525.88
ORD00305,CUST01593,PROD00693,12-01-2023,10,474.45
ORD00209,CUST01994,PROD00401,2019-03-23,8,465.76
ORD01584,CUST01913,PROD01107,,8,793.18
ORD02289,CUST01885,PROD01160,04-05-2023,6,481.94
ORD01195,CUST01699,PROD00621,2024-01-13,10,933.33
ORD02272,CUST00756,PROD01623,2019-12-06,3,45.31
ORD00885,CUST02207,PROD00892,2021-03-23,8,498.3
ORD01739,CUST02283,PROD01138,21/09/2023,2,168.9
ORD00917,CUST01811,PROD00763,12-04-2020,9,649.14
ORD01775,CUST02235,PROD00636,25/09/2021,3,153.13
ORD01769,CUST02267,PROD01645,01/09/2020,5,391.69
ORD00191,CUST01595,PROD01309,05-08-2023,4,231.05
ORD01860,CUST02359,PROD01424,04-27-2022,10,616.07
ORD02103,CUST01544,PROD01817,2022-12-15,7,620.67
ORD01265,CUST00175,PROD00205,2024-05-21,3,106.45
ORD00483,CUST02364,PROD01790,2022-12-07,7,262.75
ORD00915,CUST02121,PROD01394,,2,55.33
ORD02678,CUST01016,PROD00980,2023-09-21,10,959.72
ORD00277,CUST02173,PROD00261,02-21-2024,5,399.18
ORD00988,CUST01547,PROD00329,01-11-2023,6,261.86
ORD01697,CUST02033,PROD01864,06/01/2020,8,195.73
ORD02018,CUST01728,PROD01162,06-27-2021,6,558.92
ORD02950,CUST00011,PROD01214,07-14-2019,5,349.52
ORD00571,CUST00164,PROD00101,11-13-2022,6,384.89
ORD01435,CUST00012,PROD00689,17/07/2023,8,218.03
ORD00993,CUST02113,PROD00492,26/12/2021,1,68.91
ORD01497,CUST01594,PROD01822,23/11/2023,5,127.09
ORD01494,CUST01778,PROD01393,14/07/2022,6,358.32
ORD00585,CUST00056,PROD00471,14/05/2019,9,884.36
ORD01226,CUST02355,PROD00919,09/05/2024,6,295.51
ORD01748,CUST02239,PROD00484,2023-03-24,7,395.43
ORD01820,CUST02147,PROD00224,2020-04-23,9,868.56
ORD01349,CUST00194,PROD01405,20/01/2022,-1,inconsistent
ORD01007,CUST01317,PROD00012,12-17-2020,-1,inconsistent
ORD00674,CUST00988,PROD01539,2019-04-14,5,411.61
ORD01832,CUST01359,PROD00020,2023-01-16,6,310.15
ORD00855,CUST00705,PROD00935,11/11/2022,10,750.41
ORD00447,CUST00307,PROD01095,10/08/2022,8,687.19
ORD01921,CUST00463,PROD00611,2020-02-13,5,402.83
ORD01776,CUST02078,PROD01774,19/11/2023,8,582.95
ORD01723,CUST01085,PROD00167,11-25-2022,3,199.12
ORD02330,CUST00644,PROD00428,09-20-2023,9,794.55
ORD02757,CUST02208,PROD01475,19/04/2024,2,150.16
ORD02457,CUST00518,PROD01421,2019-01-20,8,754.07
ORD02503,CUST00485,PROD00480,31/08/2019,9,688.63
ORD02753,CUST02076,PROD00137,12-28-2020,8,606.33
ORD01247,CUST02071,PROD01568,,2,119.35
ORD00294,CUST01254,PROD00064,08-28-2021,5,318.26
ORD00588,CUST01398,PROD00004,2024-12-07,4,204.13
ORD01281,CUST00172,PROD00911,25/06/2022,-1,inconsistent
ORD01518,CUST00299,PROD01553,24/02/2023,6,113.73
ORD02183,CUST02265,PROD00967,07-26-2023,10,160.94
ORD02244,CUST00535,PROD00490,08/05/2023,7,664.57
ORD02982,CUST00369,PROD00790,2020-08-20,1,36.7
ORD01582,CUST01643,PROD01565,13/03/2019,2,171.43
ORD01417,CUST01810,PROD00093,17/12/2024,5,316.67
ORD00425,CUST00490,PROD01053,03-26-2019,3,79.93
ORD00534,CUST02017,PROD00270,26/08/2021,6,424.76
ORD01054,CUST00768,PROD00278,2021-01-18,6,128.87
ORD02375,CUST00721,PROD00455,2022-08-23,5,99.28
ORD02581,CUST01367,PROD01950,,2,89.28
ORD01840,CUST02219,PROD00073,03/09/2023,9,394.73
ORD00132,CUST02033,PROD01295,2020-10-31,10,148.68
ORD01956,CUST00975,PROD00415,10/01/2023,3,115.52
ORD02602,CUST00131,PROD00890,04/07/2023,10,576.3
ORD00421,CUST02024,PROD00902,12/07/2019,1,29.54
ORD02740,CUST01065,PROD01619,27/07/2022,6,511.81
ORD02104,CUST00033,PROD00274,2020-03-03,9,641.65
ORD02508,CUST00109,PROD01419,31/05/2021,1,48.62
ORD01368,CUST02345,PROD00391,08-29-2021,3,197.15
ORD00556,CUST02479,PROD01023,2020-08-15,2,164.21
ORD02108,CUST01701,PROD00576,2023-09-09,5,97.91
ORD00289,CUST02192,PROD01632,03/01/2021,7,351.85
ORD02761,CUST01062,PROD01159,22/01/2023,3,135.49
ORD00570,CUST00542,PROD01892,04-09-2019,8,263.92
ORD00352,CUST00500,PROD00062,12/06/2022,3,120.78
ORD00091,CUST00622,PROD01827,24/11/2021,10,881.18
ORD02189,CUST01489,PROD01491,04-11-2022,5,284.87
ORD02611,CUST02413,PROD00824,21/05/2023,10,488.01
ORD01170,CUST00924,PROD00861,09-10-2024,2,169.79
ORD01588,CUST00043,PROD01045,04-10-2020,1,58.15
ORD01285,CUST00832,PROD01406,2023-08-31,9,823.67
ORD01813,CUST02114,PROD01497,13/07/2019,3,170.89
ORD01565,CUST01627,PROD00031,2024-06-17,5,383.78
ORD01543,CUST00238,PROD00940,18/12/2020,10,858.95
ORD01576,CUST00543,PROD01386,2019-07-04,10,480.8
ORD00697,CUST01254,PROD00892,2022-01-18,1,23.1
ORD02583,CUST00820,PROD01133,11-18-2021,2,106.52
ORD00348,CUST02049,PROD01520,11/12/2019,10,600.12
ORD02008,CUST00686,PROD00883,11/12/2021,6,202.85
ORD02418,CUST01470,PROD00093,03/06/2022,2,47.77
ORD02505,CUST00502,PROD00346,2020-08-08,-1,inconsistent
ORD02236,CUST00877,PROD00813,06-20-2019,10,744.56
ORD01137,CUST00885,PROD00092,30/08/2021,4,327.89
ORD02043,CUST00537,PROD00443,27/02/2024,8,663.07
ORD02752,CUST01803,PROD01351,,5,454.57
ORD02921,CUST02029,PROD00579,04/09/2022,9,209.36
ORD02905,CUST01399,PROD00255,08/02/2024,8,314.15
ORD01339,CUST00868,PROD01473,,-1,inconsistent
ORD02566,CUST01429,PROD01699,18/07/2019,2,61.52
ORD00453,CUST00107,PROD01234,2022-04-03,8,291.64
ORD00913,CUST00903,PROD01133,2019-03-30,-1,inconsistent
ORD01199,CUST02446,PROD01638,07/10/2023,7,501.66
ORD01274,CUST00189,PROD00039,2023-09-13,3,250.2
ORD02845,CUST01818,PROD01634,23/07/2024,10,794.71
ORD00037,CUST01486,PROD00015,2019-09-20,2,48.79
ORD00974,CUST01286,PROD01813,2021-10-26,2,150.05
ORD02854,CUST01456,PROD01565,03/04/2019,4,271.0
ORD00983,CUST02454,PROD01936,2021-05-05,7,235.15
ORD02938,CUST01983,PROD00810,2020-02-21,9,835.27
ORD02516,CUST00368,PROD01830,05/10/2021,9,499.78
ORD01418,CUST00712,PROD01037,05-15-2022,10,286.63
ORD01284,CUST02130,PROD00110,12-24-2023,7,166.92
ORD01752,CUST00154,PROD01655,04-12-2023,9,881.47
ORD00039,CUST01637,PROD00050,2019-04-23,10,894.74
ORD01486,CUST00166,PROD01593,30/12/2021,5,395.91
ORD02003,CUST01842,PROD00615,,-1,inconsistent
ORD00169,CUST01310,PROD01255,08/11/2019,3,293.63
ORD01355,CUST01185,PROD01264,10-29-2019,10,322.21
ORD00737,CUST00297,PROD01581,2023-05-09,2,145.33
ORD01656,CUST02196,PROD01066,2024-01-02,6,368.46
ORD02782,CUST02418,PROD01120,23/11/2021,4,254.31
ORD01564,CUST00093,PROD00142,05-02-2024,9,636.54
ORD02223,CUST02338,PROD01668,2024-01-07,6,460.72
ORD00634,CUST02169,PROD00653,24/01/2022,7,299.09
ORD02925,CUST00398,PROD01637,2024-10-26,8,589.43
ORD02042,CUST00968,PROD00523,18/06/2023,8,339.53
ORD01290,CUST00362,PROD00048,2023-01-03,2,101.04
ORD01380,CUST01499,PROD01380,21/11/2021,2,104.56
ORD00579,CUST01132,PROD00248,2020-06-03,1,41.96
ORD00328,CUST00671,PROD01006,26/08/2022,2,184.03
ORD02732,CUST02062,PROD00969,2022-12-10,5,415.94
ORD00892,CUST02226,PROD00977,05-14-2019,1,80.89
ORD02178,CUST01339,PROD01980,2020-08-12,2,22.15
ORD00780,CUST00939,PROD00967,2023-01-30,7,197.94
ORD00159,CUST02407,PROD01805,2020-10-07,-1,inconsistent
ORD01651,CUST00057,PROD01421,2024-02-04,3,59.84
ORD01807,CUST01787,PROD00568,04/07/2023,4,379.34
ORD02396,CUST00793,PROD01694,01-11-2021,6,373.15
ORD00061,CUST01261,PROD01608,08-28-2024,2,108.07
ORD00849,CUST02434,PROD00643,09-02-2022,7,696.87
ORD02196,CUST01261,PROD00130,12-18-2019,6,532.28
ORD02978,CUST02075,PROD00407,2021-08-01,4,350.99
ORD01716,CUST01611,PROD00894,05-03-2023,9,645.33
ORD01043,CUST00020,PROD01523,04-08-2024,7,387.63
ORD02930,CUST01184,PROD01456,06-18-2019,4,384.75
ORD01544,CUST01839,PROD01100,2021-12-01,8,646.53
ORD02816,CUST02286,PROD01170,08-01-2019,7,421.08
ORD01726,CUST00615,PROD01803,04-22-2020,9,482.41
ORD01070,CUST01218,PROD01855,05/07/2022,3,290.67
ORD00053,CUST01770,PROD00096,2019-07-16,7,642.81
ORD02517,CUST02002,PROD01069,21/01/2023,6,536.48
ORD00258,CUST01943,PROD01494,2020-01-21,6,188.16
ORD00505,CUST01921,PROD00985,2021-12-19,3,247.41
ORD00752,CUST00492,PROD00414,03-30-2020,10,197.45
ORD02084,CUST01179,PROD00491,12-14-2019,5,242.32
ORD00217,CUST02028,PROD00733,2022-08-30,10,628.19
ORD00824,CUST01534,PROD01144,05-20-2022,7,138.32
ORD01623,CUST01323,PROD00662,11-14-2019,10,813.29
ORD01330,CUST01403,PROD01432,17/08/2020,3,57.63
ORD02345,CUST00530,PROD00531,07/09/2023,8,447.73
ORD01389,CUST01205,PROD00134,2023-07-22,8,208.5
ORD02579,CUST02298,PROD01320,06-08-2022,9,751.3
ORD01266,CUST01502,PROD00947,2022-04-04,3,184.02
ORD02540,CUST01673,PROD00178,06/11/2019,10,121.43
ORD01822,CUST01632,PROD00863,08-14-2023,3,99.87
ORD01598,CUST00896,PROD00804,01-16-2023,5,62.04
ORD01607,CUST02348,PROD01835,2024-08-12,-1,inconsistent
ORD01747,CUST01182,PROD01878,14/11/2023,10,469.52
ORD00771,CUST00026,PROD01105,2024-04-17,2,110.8
ORD02887,CUST00365,PROD00187,04-20-2023,10,639.51
ORD01871,CUST01067,PROD00267,2019-01-17,2,96.68
ORD01817,CUST00156,PROD01761,2021-05-06,8,170.78
ORD01085,CUST00167,PROD00464,2023-05-08,7,113.29
ORD01830,CUST01598,PROD00401,02-02-2024,9,277.05
ORD00144,CUST01255,PROD00871,,3,289.04
ORD01325,CUST02271,PROD00323,2024-06-01,6,541.91
ORD02186,CUST00968,PROD00804,2020-07-20,4,130.5
ORD02875,CUST01058,PROD01926,21/01/2023,3,182.54
ORD01825,CUST01510,PROD01959,05-05-2022,9,183.13
ORD01754,CUST00138,PROD01236,18/01/2021,4,386.87
ORD02001,CUST02074,PROD01604,,2,146.22
ORD01789,CUST00802,PROD00363,11/06/2020,6,305.99
ORD01987,CUST02106,PROD00313,01-06-2023,2,109.47
ORD02662,CUST02469,PROD01681,12-30-2019,2,65.53
ORD01163,CUST00374,PROD01804,10-21-2024,4,73.3
ORD00963,CUST02211,PROD01770,11-11-2020,10,817.37
ORD02988,CUST00201,PROD00381,28/12/2019,1,97.56
ORD01771,CUST00344,PROD00565,02-19-2024,8,626.37
ORD00398,CUST00149,PROD01278,02-19-2024,9,514.04
ORD00584,CUST00453,PROD00379,12-29-2019,7,165.08
ORD00948,CUST00613,PROD01895,12/04/2021,1,81.83
ORD00704,CUST02464,PROD00550,06/02/2022,10,148.73
ORD00431,CUST01743,PROD00352,26/04/2024,4,201.12
ORD00292,CUST00066,PROD00549,02-17-2021,7,581.71
ORD00145,CUST01202,PROD00328,03-27-2023,6,504.16
ORD00323,CUST01053,PROD01100,2021-01-10,3,101.15
ORD02175,CUST00701,PROD01939,,4,68.73
ORD01165,CUST02017,PROD00495,09-07-2020,10,470.83
ORD01452,CUST01778,PROD00697,2022-08-08,7,449.31
ORD00002,CUST02244,PROD00144,03-23-2024,5,335.23
ORD00576,CUST01616,PROD00434,07-16-2023,5,215.44
ORD02372,CUST00424,PROD01519,2024-10-09,9,219.69
ORD00339,CUST00013,PROD00815,2024-07-19,-1,inconsistent
ORD01897,CUST01602,PROD00814,06/08/2021,2,166.25
ORD02140,CUST01332,PROD01022,08/05/2023,4,353.0
ORD00925,CUST01131,PROD01035,2020-11-18,2,168.19
ORD00265,CUST02420,PROD01134,2024-04-30,6,384.72
ORD00376,CUST00122,PROD00792,2024-09-27,10,552.47
ORD01983,CUST01112,PROD00478,2020-08-29,5,201.23
ORD01463,CUST00061,PROD01166,29/03/2024,1,74.79
ORD00271,CUST00939,PROD00754,17/02/2024,4,349.17
ORD00696,CUST00444,PROD00094,2020-05-29,4,190.67
ORD00266,CUST00912,PROD00717,15/08/2023,10,819.93
ORD00244,CUST00161,PROD00417,02-25-2023,-1,inconsistent
ORD02898,CUST01668,PROD01484,2020-09-29,4,378.55
ORD00476,CUST00201,PROD01099,2021-05-15,10,869.26
ORD01804,CUST02219,PROD00121,2024-05-21,9,651.21
ORD02116,CUST00099,PROD01365,05-11-2024,1,45.47
ORD02314,CUST01702,PROD00342,,9,873.79
ORD01812,CUST01311,PROD00432,2020-06-18,3,160.54
ORD02615,CUST00207,PROD00906,2023-09-01,5,236.37
ORD02868,CUST01638,PROD00860,2021-01-08,-1,inconsistent
ORD00063,CUST01992,PROD01516,05-14-2019,4,56.15
ORD02678,CUST01016,PROD00980,2023-09-21,10,959.72
ORD02069,CUST00590,PROD01093,,4,273.67
ORD00250,CUST01869,PROD01811,09-13-2023,8,717.04
ORD00413,CUST00393,PROD01299,06-10-2021,2,56.83
ORD00545,CUST00557,PROD00482,04-16-2021,6,238.04
ORD01193,CUST00437,PROD00399,12-26-2021,3,277.95
ORD00738,CUST00420,PROD01266,12-24-2022,3,92.46
ORD00310,CUST00820,PROD01731,2019-05-24,6,290.24
ORD01798,CUST01889,PROD01717,04/11/2023,6,127.39
ORD00893,CUST00303,PROD00684,24/08/2022,-1,inconsistent
ORD01131,CUST00153,PROD01485,02-18-2024,4,165.57
ORD01449,CUST01469,PROD00765,07-19-2024,1,79.59
ORD02993,CUST00739,PROD00225,,7,138.18
ORD00015,CUST01979,PROD01137,06-09-2023,10,631.04
ORD00203,CUST00753,PROD00811,2020-04-03,8,596.02
ORD00721,CUST02019,PROD01930,2021-02-02,4,40.99
ORD01420,CUST01267,PROD01430,05-19-2020,10,998.28
ORD02715,CUST00389,PROD00146,11-21-2024,5,111.82
ORD00981,CUST00107,PROD01065,,-1,inconsistent
ORD02184,CUST02255,PROD01755,07-29-2020,6,164.6
ORD01539,CUST02452,PROD00801,08-27-2023,3,67.98
ORD02608,CUST00410,PROD01760,06-09-2021,8,295.34
ORD01550,CUST00561,PROD00382,27/07/2022,1,84.35
ORD02495,CUST01028,PROD00721,04-28-2019,6,295.8
ORD00363,CUST01025,PROD01838,10/06/2021,7,484.56
ORD00982,CUST00180,PROD01335,04-15-2023,1,75.42
ORD00182,CUST01491,PROD01991,2019-02-04,4,367.08
ORD00985,CUST00011,PROD01672,2019-08-23,9,884.11
ORD02089,CUST00708,PROD01456,03-23-2023,3,226.0
ORD01194,CUST01370,PROD01120,2019-08-29,9,739.16
ORD02797,CUST02411,PROD01999,2021-01-10,6,575.57
ORD01784,CUST02228,PROD01544,11-30-2020,1,22.19
ORD01121,CUST02051,PROD00971,07-03-2023,7,575.18
ORD00187,CUST00270,PROD00514,12-28-2020,3,94.13
ORD00619,CUST00244,PROD00605,2019-07-27,3,260.64
ORD02329,CUST00848,PROD00320,2021-03-22,4,146.52
ORD01175,CUST00343,PROD00559,2023-04-26,6,552.5
ORD01182,CUST02050,PROD00396,19/12/2021,2,50.53
ORD02456,CUST00532,PROD01285,11-15-2022,9,441.28
ORD02268,CUST00862,PROD01115,15/08/2024,6,150.37
ORD00614,CUST00012,PROD00249,03/07/2019,10,881.23
ORD01513,CUST00229,PROD00005,2020-06-11,7,139.13
ORD01466,CUST01744,PROD00026,20/06/2023,1,98.51
ORD00401,CUST00015,PROD00677,11-28-2022,1,98.5
ORD00994,CUST01126,PROD00184,20/11/2020,5,188.1
ORD00934,CUST01320,PROD00751,26/10/2020,10,190.5
ORD00371,CUST02138,PROD01640,2023-11-16,-1,inconsistent
ORD02046,CUST01299,PROD01362,2021-01-24,10,491.56
ORD02233,CUST02158,PROD00760,09/04/2024,9,654.34
ORD00593,CUST00504,PROD00790,07-06-2021,9,601.57
ORD02034,CUST00175,PROD00888,2019-06-27,1,44.19
ORD00726,CUST00312,PROD00915,2024-07-27,10,728.04
ORD00826,CUST02183,PROD01787,2019-07-24,-1,inconsistent
ORD01783,CUST00963,PROD01479,10/11/2023,8,726.19
ORD00687,CUST01340,PROD01204,2020-09-17,6,289.49
ORD02283,CUST01588,PROD00632,06-16-2019,7,85.13
ORD00136,CUST00131,PROD00710,2023-04-16,7,595.05
ORD02754,CUST01531,PROD00754,11/01/2022,4,177.77
ORD00628,CUST01160,PROD01483,02-13-2021,8,786.83
ORD00334,CUST02247,PROD00173,2019-08-19,4,62.59
ORD00390,CUST02024,PROD00470,25/10/2022,3,180.12
ORD02381,CUST01617,PROD01182,24/07/2024,10,904.47
ORD01109,CUST01146,PROD00236,19/08/2024,7,568.32
ORD01849,CUST01886,PROD00448,2022-04-01,1,77.93
ORD02781,CUST02046,PROD00923,12/11/2023,10,949.96
ORD00710,CUST01932,PROD00804,10-13-2022,8,407.38
ORD01039,CUST02165,PROD00165,03-30-2021,1,70.8
ORD02737,CUST00289,PROD00642,08-17-2019,4,348.18
ORD02751,CUST02339,PROD01282,01/09/2020,10,670.52
ORD02674,CUST01986,PROD01837,2019-08-19,3,207.32
ORD01561,CUST02464,PROD00677,02-12-2022,5,387.55
ORD02840,CUST01855,PROD01004,2023-10-20,10,465.66
ORD01594,CUST00669,PROD01849,2022-02-06,10,803.32
ORD02933,CUST02323,PROD00287,06-04-2020,7,271.06
ORD02837,CUST01758,PROD00151,15/07/2019,5,260.67
ORD01112,CUST02358,PROD01500,06-01-2022,10,583.4
ORD00465,CUST00389,PROD01547,18/04/2021,8,630.79
ORD01560,CUST02315,PROD00630,,5,376.47
ORD01223,CUST00290,PROD00102,13/11/2022,6,266.8
ORD02067,CUST02402,PROD01955,11/06/2024,2,59.17
ORD01359,CUST00064,PROD00578,2022-09-16,3,98.35
ORD02420,CUST01337,PROD00051,24/07/2024,-1,inconsistent
ORD01508,CUST00104,PROD01972,31/07/2024,10,364.73
ORD01885,CUST02413,PROD00117,12-10-2021,4,334.08
ORD01104,CUST00346,PROD00526,01-19-2021,1,33.09
ORD00660,CUST00449,PROD01205,06-07-2020,8,531.81
ORD00338,CUST00497,PROD01584,08-09-2020,7,465.4
ORD00215,CUST02100,PROD01807,2023-06-11,6,563.17
ORD01615,CUST02233,PROD00684,22/07/2021,5,89.26
ORD02040,CUST00950,PROD01983,05-15-2024,3,36.58
ORD02592,CUST00609,PROD00374,29/05/2022,5,338.34
ORD02889,CUST00302,PROD01576,29/06/2020,8,647.01
ORD01592,CUST00321,PROD00310,06-12-2020,7,342.15
ORD02118,CUST00676,PROD00746,03-23-2021,6,129.84
ORD01793,CUST01851,PROD00603,23/10/2019,3,35.85
ORD02600,CUST01945,PROD01724,02/08/2020,5,330.44
ORD00816,CUST01768,PROD01564,10/08/2024,6,398.9
ORD01067,CUST02340,PROD01959,2021-12-26,8,625.79
ORD02121,CUST02124,PROD00460,10-17-2024,7,648.42
ORD00274,CUST01617,PROD01052,2024-09-16,-1,inconsistent
ORD02315,CUST01925,PROD00290,07-19-2024,3,91.01
ORD00865,CUST01210,PROD01233,30/06/2024,8,784.96
ORD00101,CUST02342,PROD00452,21/02/2020,1,32.04
ORD01501,CUST01585,PROD00396,12-25-2024,10,276.53
ORD02833,CUST01571,PROD01955,2021-09-28,8,242.17
ORD00171,CUST00979,PROD00799,2022-10-23,5,59.9
ORD00107,CUST00409,PROD00059,04-05-2024,6,291.13
ORD02697,CUST00676,PROD00012,10-15-2022,9,127.19
ORD01521,CUST01856,PROD00321,11/10/2024,4,219.24
ORD02724,CUST02394,PROD01606,29/09/2021,9,769.15
ORD02270,CUST02106,PROD00400,26/08/2024,5,471.18
ORD02111,CUST00655,PROD01994,07-25-2023,9,844.74
ORD01878,CUST00728,PROD00833,16/12/2023,4,288.16
ORD02106,CUST02128,PROD01977,20/10/2023,1,82.09
ORD02077,CUST00613,PROD00200,10-04-2020,4,231.22
ORD02322,CUST00471,PROD00914,2020-08-01,-1,inconsistent
ORD02412,CUST01858,PROD01917,08/12/2020,4,82.41
ORD02654,CUST00266,PROD00365,07/07/2022,3,66.03
ORD01873,CUST01342,PROD00191,03-20-2019,10,320.55
ORD00295,CUST02458,PROD01384,24/04/2024,2,130.83
ORD00712,CUST01003,PROD00759,2024-08-21,6,64.17
ORD00072,CUST00996,PROD00669,2023-02-10,9,123.07
ORD01524,CUST02137,PROD00016,2021-09-15,8,564.22
ORD02341,CUST00461,PROD01855,01-06-2021,7,633.48
ORD02981,CUST01279,PROD01513,07-21-2019,7,110.99
ORD02971,CUST02205,PROD00832,2023-07-06,7,208.74
ORD00481,CUST00326,PROD01353,02-13-2022,7,401.68
ORD02306,CUST01957,PROD01496,09-10-2024,4,104.07
ORD01530,CUST00206,PROD00022,14/08/2022,3,193.46
ORD02632,CUST02351,PROD00034,02/07/2021,7,172.2
